image,prediction,confidence (%)
23685.jpg,street,99.89027
23690.jpg,sea,98.09741
23691.jpg,glacier,99.998795
23693.jpg,forest,99.99905
23696.jpg,forest,99.99513
23699.jpg,mountain,99.408
237.jpg,mountain,99.40047
2370.jpg,glacier,98.84111
23701.jpg,glacier,80.528175
23704.jpg,glacier,99.407394
23706.jpg,street,98.39575
23719.jpg,sea,96.5387
23720.jpg,sea,99.65931
23722.jpg,forest,99.9947
2373.jpg,buildings,99.87949
23730.jpg,glacier,81.459305
23732.jpg,mountain,83.80968
23740.jpg,street,99.996635
23742.jpg,glacier,94.46213
23751.jpg,forest,99.99658
23752.jpg,sea,99.191
23754.jpg,sea,98.83247
23755.jpg,buildings,89.21038
2376.jpg,street,99.99796
23763.jpg,street,61.551773
23765.jpg,forest,99.974434
23767.jpg,glacier,74.066124
23768.jpg,forest,99.8818
23770.jpg,street,99.971375
23772.jpg,mountain,64.8493
23777.jpg,sea,96.14254
23778.jpg,glacier,86.61419
2378.jpg,forest,99.59929
23784.jpg,mountain,97.58771
23787.jpg,street,99.859695
23788.jpg,buildings,99.81839
23789.jpg,forest,99.98311
2379.jpg,glacier,93.234375
23790.jpg,forest,99.82075
23799.jpg,sea,82.06633
238.jpg,glacier,99.85603
23800.jpg,street,99.59424
23802.jpg,sea,99.91122
23803.jpg,forest,99.873405
23805.jpg,forest,99.98153
23809.jpg,mountain,99.75677
23811.jpg,mountain,99.14271
23820.jpg,glacier,98.13329
23823.jpg,mountain,99.00089
23824.jpg,mountain,99.41942
23827.jpg,buildings,97.59956
23828.jpg,mountain,98.05384
2383.jpg,street,99.082726
23831.jpg,sea,99.161194
23832.jpg,forest,99.7319
23834.jpg,street,99.9472
23836.jpg,mountain,90.33259
23839.jpg,mountain,44.28372
23840.jpg,buildings,99.593506
23842.jpg,mountain,94.93552
23844.jpg,buildings,69.383224
23847.jpg,sea,99.84688
23849.jpg,buildings,74.08095
23850.jpg,sea,99.961
23856.jpg,street,99.77519
23857.jpg,sea,98.31486
23858.jpg,mountain,79.029495
23863.jpg,mountain,99.81004
23864.jpg,buildings,99.50611
23878.jpg,street,78.56448
23880.jpg,sea,88.30582
23881.jpg,street,99.9882
23882.jpg,glacier,96.31961
23887.jpg,street,99.12427
23891.jpg,buildings,99.97761
23893.jpg,buildings,99.19737
23894.jpg,glacier,99.36894
23895.jpg,forest,99.973694
23897.jpg,glacier,99.35422
23904.jpg,street,84.16161
23905.jpg,glacier,57.236935
23911.jpg,mountain,80.1211
23913.jpg,mountain,99.83893
23914.jpg,forest,99.99979
23916.jpg,buildings,99.95371
23917.jpg,forest,99.89219
23921.jpg,glacier,87.865814
23922.jpg,mountain,75.79006
23924.jpg,sea,99.84491
23934.jpg,mountain,99.00577
23940.jpg,street,99.76853
23941.jpg,sea,99.56167
23944.jpg,forest,99.97233
23946.jpg,buildings,83.44323
2395.jpg,glacier,98.64048
23953.jpg,street,97.8582
23954.jpg,sea,99.99733
23957.jpg,forest,99.94199
2396.jpg,glacier,96.52711
23960.jpg,mountain,96.33801
23963.jpg,street,99.990654
23966.jpg,buildings,90.12582
23970.jpg,street,99.994
23971.jpg,buildings,92.69239
2398.jpg,buildings,99.99991
23980.jpg,mountain,96.50891
23983.jpg,mountain,99.4839
23985.jpg,forest,99.72653
23991.jpg,sea,99.99055
23992.jpg,forest,99.55128
23994.jpg,sea,48.173077
23996.jpg,buildings,99.91499
23999.jpg,forest,99.91869
24002.jpg,buildings,99.99869
24003.jpg,mountain,99.57575
2401.jpg,buildings,95.99913
24012.jpg,street,99.999084
24014.jpg,glacier,68.85088
24015.jpg,glacier,92.02528
2402.jpg,mountain,99.91413
24025.jpg,buildings,99.52585
24028.jpg,forest,99.83851
2403.jpg,buildings,99.08207
24030.jpg,buildings,99.86456
24031.jpg,glacier,84.18894
24035.jpg,street,71.89825
24038.jpg,forest,99.9967
2404.jpg,buildings,47.741707
24042.jpg,buildings,99.35435
24046.jpg,mountain,99.73816
24048.jpg,sea,99.569534
24054.jpg,mountain,56.18495
24061.jpg,glacier,95.69237
24064.jpg,forest,99.990425
24065.jpg,mountain,98.34266
24067.jpg,street,99.592384
24068.jpg,forest,99.42028
24069.jpg,mountain,96.45507
24071.jpg,glacier,77.025665
24074.jpg,sea,99.57052
24079.jpg,mountain,45.114346
2408.jpg,forest,99.99621
24081.jpg,street,88.22953
24084.jpg,mountain,93.75956
24089.jpg,mountain,79.039536
24090.jpg,glacier,76.50316
24092.jpg,glacier,63.554127
24093.jpg,buildings,99.91974
24102.jpg,forest,99.99977
24104.jpg,glacier,87.475655
24105.jpg,mountain,59.8413
24114.jpg,buildings,99.98783
24116.jpg,forest,99.63089
24117.jpg,forest,97.644615
2412.jpg,sea,95.49604
24121.jpg,forest,99.885284
24125.jpg,glacier,99.727684
24134.jpg,glacier,99.60184
24140.jpg,buildings,99.98784
24142.jpg,mountain,50.795525
24144.jpg,glacier,99.46256
24148.jpg,forest,99.99985
24151.jpg,mountain,60.67431
24156.jpg,glacier,99.92573
24157.jpg,mountain,96.902695
24162.jpg,mountain,98.49719
24164.jpg,mountain,90.9724
24168.jpg,sea,89.036476
24182.jpg,buildings,98.78101
24183.jpg,glacier,99.86732
24188.jpg,buildings,88.241806
24191.jpg,glacier,99.68597
24192.jpg,glacier,98.81535
24194.jpg,street,53.010536
242.jpg,buildings,99.045616
24202.jpg,glacier,97.17236
24210.jpg,street,73.49215
24216.jpg,buildings,99.69288
24217.jpg,mountain,98.72075
24225.jpg,street,99.95126
24227.jpg,glacier,99.698105
24232.jpg,glacier,89.50936
24233.jpg,street,99.982414
24238.jpg,forest,99.80471
2424.jpg,street,99.99839
24240.jpg,mountain,65.38477
24243.jpg,glacier,66.93258
2425.jpg,forest,99.80432
24253.jpg,street,99.98682
24255.jpg,street,96.14709
24257.jpg,forest,99.73955
24259.jpg,mountain,97.9833
2427.jpg,buildings,77.698235
24272.jpg,mountain,98.333885
24276.jpg,glacier,59.359043
24278.jpg,glacier,99.99222
24281.jpg,glacier,99.95315
24288.jpg,mountain,46.23884
24289.jpg,glacier,99.996506
24291.jpg,mountain,99.48985
24293.jpg,street,99.99981
24296.jpg,street,99.93926
24298.jpg,street,99.91868
24302.jpg,street,95.831535
24303.jpg,street,99.83996
24305.jpg,mountain,66.38795
24306.jpg,sea,65.18795
24307.jpg,mountain,99.6521
24308.jpg,forest,99.998405
24316.jpg,glacier,85.69646
24318.jpg,street,60.947006
2432.jpg,mountain,49.56194
24326.jpg,forest,99.99969
24327.jpg,glacier,99.46751
24330.jpg,glacier,99.57085
24331.jpg,forest,99.992905
24333.jpg,buildings,99.58132
2438.jpg,glacier,99.97649
244.jpg,buildings,99.99284
2441.jpg,street,99.649895
2442.jpg,buildings,99.99608
2444.jpg,forest,99.888855
2447.jpg,street,99.58836
2449.jpg,buildings,93.525024
2452.jpg,sea,87.69075
2459.jpg,street,99.93722
2466.jpg,mountain,99.10253
2467.jpg,sea,99.063835
2473.jpg,sea,99.80082
2474.jpg,sea,99.97465
2476.jpg,sea,78.82196
2482.jpg,street,84.35639
2483.jpg,street,98.05852
2485.jpg,buildings,99.893745
2488.jpg,buildings,99.658516
2490.jpg,mountain,96.816605
2491.jpg,street,99.986885
2493.jpg,mountain,95.39018
2498.jpg,forest,99.999084
2499.jpg,buildings,39.16035
25.jpg,sea,99.84367
2500.jpg,glacier,91.260254
2501.jpg,mountain,96.78915
2507.jpg,sea,98.40455
251.jpg,glacier,76.29904
2514.jpg,sea,71.84486
252.jpg,mountain,99.11648
2521.jpg,street,79.34702
2522.jpg,forest,99.80824
2525.jpg,mountain,84.72641
2530.jpg,street,99.89385
2532.jpg,glacier,99.42249
2533.jpg,glacier,77.06022
2534.jpg,buildings,100.0
2538.jpg,mountain,94.79249
2542.jpg,glacier,95.73912
2545.jpg,buildings,99.91301
255.jpg,mountain,93.15651
2551.jpg,forest,99.9883
2552.jpg,street,99.77917
2553.jpg,street,88.27418
2554.jpg,mountain,96.53211
2556.jpg,glacier,45.682
2557.jpg,glacier,97.091774
2561.jpg,mountain,75.97406
2563.jpg,glacier,94.6733
2572.jpg,buildings,93.682655
2574.jpg,mountain,94.20313
2576.jpg,glacier,73.11047
2577.jpg,buildings,99.99461
2580.jpg,street,97.003334
2583.jpg,sea,98.675415
2585.jpg,buildings,96.376
2588.jpg,glacier,99.99974
2593.jpg,mountain,82.01803
2595.jpg,mountain,94.259056
2606.jpg,glacier,99.95813
2610.jpg,buildings,99.999855
2611.jpg,street,99.84823
2620.jpg,forest,99.90195
2622.jpg,mountain,65.00355
2624.jpg,buildings,99.9233
2628.jpg,glacier,95.933044
2631.jpg,street,98.712875
2632.jpg,forest,99.981186
2634.jpg,buildings,99.86198
2637.jpg,glacier,98.06009
2640.jpg,sea,97.64713
2642.jpg,street,99.99977
2645.jpg,street,99.57769
2646.jpg,sea,99.25154
2650.jpg,sea,99.7526
2651.jpg,glacier,98.66596
2664.jpg,forest,99.99824
268.jpg,street,99.95378
2682.jpg,forest,99.99833
2684.jpg,sea,99.66325
2685.jpg,street,99.99099
2686.jpg,forest,98.82804
2689.jpg,glacier,99.910225
2690.jpg,mountain,99.94396
2694.jpg,buildings,97.59437
2696.jpg,street,99.99769
2700.jpg,mountain,99.64438
2701.jpg,glacier,98.4484
2708.jpg,forest,99.98883
271.jpg,glacier,94.01045
2711.jpg,buildings,94.785515
2718.jpg,sea,67.26032
2719.jpg,forest,99.52349
2722.jpg,buildings,99.86925
2728.jpg,buildings,99.08912
273.jpg,forest,99.23183
2731.jpg,buildings,74.211975
2734.jpg,sea,54.22941
2737.jpg,sea,67.066475
2739.jpg,mountain,73.670204
274.jpg,sea,99.923515
2745.jpg,street,99.790146
2750.jpg,forest,99.92918
2756.jpg,street,99.96704
2760.jpg,street,99.13977
2761.jpg,buildings,99.226974
2766.jpg,sea,70.97367
2767.jpg,street,99.88852
2771.jpg,forest,99.99996
2778.jpg,sea,99.869446
2779.jpg,forest,99.9246
278.jpg,buildings,98.66168
2780.jpg,mountain,86.874214
2781.jpg,mountain,99.91372
2783.jpg,forest,99.4176
2784.jpg,forest,99.96851
2789.jpg,mountain,86.92726
2791.jpg,glacier,98.40721
2794.jpg,street,99.6378
2795.jpg,glacier,99.99653
2798.jpg,sea,99.99803
28.jpg,mountain,98.546585
2801.jpg,glacier,73.98763
2812.jpg,sea,99.65637
2813.jpg,sea,99.994194
2814.jpg,glacier,92.04123
2816.jpg,glacier,73.659515
2819.jpg,buildings,98.097275
2820.jpg,glacier,94.96901
2824.jpg,sea,99.997116
2825.jpg,glacier,98.52958
2828.jpg,sea,99.686424
2829.jpg,forest,99.736755
2832.jpg,mountain,91.31053
2833.jpg,forest,99.98734
2834.jpg,buildings,57.457478
284.jpg,street,99.99969
2841.jpg,buildings,99.98822
2843.jpg,street,63.533424
2844.jpg,forest,79.55414
2845.jpg,buildings,99.99627
2846.jpg,sea,99.91092
2851.jpg,mountain,97.87294
2852.jpg,buildings,99.96522
2854.jpg,buildings,99.99541
2860.jpg,glacier,99.99235
2861.jpg,sea,99.94868
2865.jpg,sea,99.86304
2866.jpg,glacier,92.500946
2867.jpg,glacier,98.41627
287.jpg,sea,99.79244
2872.jpg,forest,99.999405
2883.jpg,forest,99.99977
2895.jpg,sea,99.02969
2898.jpg,mountain,53.984962
2899.jpg,mountain,40.83851
2901.jpg,mountain,98.71796
2904.jpg,glacier,90.610085
2906.jpg,buildings,99.76821
291.jpg,mountain,58.41317
2910.jpg,mountain,97.13694
2911.jpg,buildings,99.98142
2918.jpg,mountain,98.71405
2920.jpg,glacier,98.65569
2931.jpg,sea,99.67383
2933.jpg,sea,99.49156
2938.jpg,glacier,96.53905
2941.jpg,sea,99.85437
2945.jpg,forest,99.99636
2952.jpg,buildings,85.80779
2955.jpg,buildings,99.46419
2956.jpg,glacier,93.94959
2966.jpg,buildings,96.86453
2969.jpg,sea,99.80917
2970.jpg,glacier,87.758026
2972.jpg,sea,99.41212
2974.jpg,buildings,99.98759
2977.jpg,forest,98.82759
2980.jpg,glacier,99.76807
2982.jpg,street,85.13088
2986.jpg,glacier,99.93135
2992.jpg,glacier,99.92097
3.jpg,street,99.99991
30.jpg,glacier,95.75867
3002.jpg,street,96.85033
3006.jpg,buildings,99.97574
3011.jpg,forest,99.95005
3012.jpg,glacier,99.78805
3013.jpg,glacier,99.993004
302.jpg,buildings,87.47897
3022.jpg,sea,91.75697
3026.jpg,street,59.917225
3027.jpg,street,78.82162
303.jpg,mountain,52.32492
3034.jpg,sea,96.24534
3037.jpg,mountain,94.63697
3042.jpg,forest,99.99495
3043.jpg,sea,99.88153
3048.jpg,buildings,98.59024
3049.jpg,buildings,99.9874
3052.jpg,glacier,99.99778
3059.jpg,street,99.78664
3062.jpg,street,97.941475
3065.jpg,street,99.98563
3068.jpg,mountain,98.87317
308.jpg,mountain,95.56873
3080.jpg,street,99.9284
3084.jpg,glacier,64.711945
3085.jpg,mountain,98.64525
3093.jpg,glacier,94.68306
3096.jpg,buildings,98.60518
3097.jpg,glacier,98.753784
310.jpg,glacier,99.98726
3101.jpg,forest,99.95934
3112.jpg,sea,99.83412
3120.jpg,sea,94.95941
3127.jpg,mountain,99.628746
3128.jpg,buildings,100.0
3129.jpg,street,99.11533
3133.jpg,street,93.846664
3135.jpg,sea,91.42498
3140.jpg,mountain,99.31079
3144.jpg,glacier,71.447624
3146.jpg,forest,99.18167
3156.jpg,glacier,93.46571
3159.jpg,forest,99.99341
3160.jpg,buildings,99.72458
3161.jpg,buildings,99.96558
3164.jpg,forest,99.79364
3166.jpg,street,98.85423
3167.jpg,sea,99.28659
3168.jpg,sea,99.44001
3169.jpg,mountain,90.4839
3171.jpg,street,99.9333
3174.jpg,forest,99.943535
3176.jpg,street,99.99882
3177.jpg,buildings,99.93299
3179.jpg,mountain,97.72351
3186.jpg,mountain,99.8286
3187.jpg,buildings,99.97166
3189.jpg,buildings,99.99568
319.jpg,mountain,66.346664
3198.jpg,sea,99.96613
320.jpg,street,99.99763
3201.jpg,glacier,77.531586
3206.jpg,buildings,98.95557
3208.jpg,sea,99.91599
3212.jpg,street,99.17462
3214.jpg,buildings,85.89751
3223.jpg,buildings,100.0
3228.jpg,buildings,99.99985
3231.jpg,mountain,99.51567
3233.jpg,glacier,88.51472
324.jpg,street,99.98517
3240.jpg,mountain,95.25091
3242.jpg,street,98.89682
3246.jpg,glacier,99.95352
3248.jpg,sea,93.52304
3250.jpg,glacier,90.407295
3252.jpg,mountain,79.38903
3254.jpg,mountain,99.535576
3258.jpg,sea,98.8958
327.jpg,mountain,91.65859
3271.jpg,street,99.988846
3276.jpg,forest,99.98606
3277.jpg,street,94.32598
328.jpg,mountain,88.33679
3283.jpg,mountain,87.78933
3285.jpg,glacier,99.99394
3286.jpg,mountain,62.421726
3289.jpg,mountain,98.41522
3292.jpg,glacier,99.22283
3294.jpg,forest,99.03142
3301.jpg,street,85.04352
3312.jpg,forest,99.999916
3317.jpg,mountain,99.610245
3321.jpg,mountain,72.32349
3322.jpg,glacier,99.99372
3324.jpg,mountain,94.79732
3326.jpg,glacier,81.22129
3335.jpg,mountain,98.696884
3338.jpg,glacier,64.266136
334.jpg,forest,99.335
3345.jpg,forest,99.99695
3349.jpg,buildings,99.991585
3350.jpg,mountain,80.432144
3351.jpg,mountain,88.9348
3362.jpg,mountain,59.41056
3363.jpg,mountain,56.6054
337.jpg,sea,79.578575
3371.jpg,forest,96.5779
3372.jpg,mountain,55.513046
3374.jpg,forest,99.999664
3379.jpg,street,99.99901
3380.jpg,mountain,95.57222
3390.jpg,glacier,61.71952
3393.jpg,buildings,100.0
3398.jpg,mountain,99.58404
3402.jpg,mountain,94.72791
3404.jpg,glacier,98.952896
3407.jpg,buildings,99.989105
3408.jpg,glacier,89.87562
3409.jpg,sea,99.99373
3413.jpg,buildings,99.99975
3414.jpg,buildings,99.99991
3415.jpg,forest,99.986206
3417.jpg,street,74.848885
3418.jpg,glacier,53.71762
3419.jpg,glacier,99.893364
3421.jpg,sea,99.90268
3431.jpg,buildings,96.55614
3432.jpg,mountain,97.081696
3433.jpg,buildings,99.999985
3436.jpg,glacier,99.8749
344.jpg,glacier,94.92184
3441.jpg,mountain,75.63276
3445.jpg,mountain,87.8999
3451.jpg,street,99.982605
3452.jpg,forest,99.96143
3455.jpg,forest,99.99261
3459.jpg,mountain,98.95841
346.jpg,mountain,98.96059
3463.jpg,buildings,99.567726
3464.jpg,glacier,96.72154
3466.jpg,street,99.92896
347.jpg,sea,61.42665
3471.jpg,glacier,88.89573
3472.jpg,glacier,96.64834
3474.jpg,buildings,53.769142
3478.jpg,mountain,97.15896
3483.jpg,street,59.812744
3486.jpg,buildings,99.887566
3495.jpg,mountain,55.16258
350.jpg,buildings,66.6325
3502.jpg,mountain,97.2452
3508.jpg,sea,74.910904
351.jpg,buildings,99.98982
3515.jpg,mountain,99.67528
3517.jpg,glacier,84.46665
3520.jpg,buildings,58.48604
3522.jpg,glacier,98.787994
3525.jpg,sea,98.57431
3531.jpg,forest,99.99953
3536.jpg,sea,96.44984
3537.jpg,glacier,99.32556
354.jpg,mountain,97.1567
3541.jpg,mountain,97.57077
3544.jpg,sea,82.51668
3550.jpg,sea,99.6792
3552.jpg,buildings,99.96442
3555.jpg,mountain,82.76671
3564.jpg,forest,99.99767
3565.jpg,street,99.99249
3570.jpg,buildings,99.99311
3576.jpg,glacier,78.88713
3577.jpg,sea,99.94361
3578.jpg,forest,99.99862
3580.jpg,mountain,95.047554
3581.jpg,glacier,97.91381
3584.jpg,sea,99.987305
3589.jpg,forest,99.999596
3590.jpg,buildings,99.99597
3594.jpg,sea,95.240654
3595.jpg,mountain,72.283424
3597.jpg,buildings,76.6668
360.jpg,buildings,97.65122
3600.jpg,forest,99.96
3605.jpg,forest,79.7916
3609.jpg,buildings,89.74512
3612.jpg,buildings,99.972755
362.jpg,glacier,55.696922
3622.jpg,sea,99.74578
3625.jpg,mountain,99.888306
3627.jpg,sea,99.41806
3632.jpg,glacier,92.29965
3633.jpg,mountain,66.11605
3639.jpg,street,85.57058
3640.jpg,buildings,84.905365
3642.jpg,forest,99.902985
3644.jpg,glacier,95.56595
3646.jpg,street,91.98579
3648.jpg,glacier,99.712166
365.jpg,mountain,81.8247
3652.jpg,mountain,62.366653
3655.jpg,forest,99.82619
3656.jpg,forest,99.99593
3668.jpg,sea,65.976074
3672.jpg,mountain,50.49679
3673.jpg,buildings,99.99884
3677.jpg,sea,61.624847
368.jpg,sea,99.55218
3681.jpg,sea,82.11097
3688.jpg,mountain,77.33545
3690.jpg,sea,90.59544
3696.jpg,glacier,97.341736
3698.jpg,forest,99.978035
3700.jpg,sea,95.49023
3703.jpg,street,79.68863
3705.jpg,mountain,96.92608
3707.jpg,mountain,98.3543
3709.jpg,buildings,99.69615
3710.jpg,buildings,89.45126
3714.jpg,glacier,98.67057
3715.jpg,mountain,82.40996
3716.jpg,buildings,92.914345
3720.jpg,glacier,92.51688
3721.jpg,mountain,98.33087
3725.jpg,mountain,67.19711
3728.jpg,forest,99.99877
3729.jpg,buildings,99.96539
3730.jpg,street,57.69205
3735.jpg,mountain,90.38242
3738.jpg,street,99.99803
3739.jpg,street,99.40075
374.jpg,forest,98.82757
375.jpg,street,99.96533
3753.jpg,sea,99.092896
3754.jpg,street,99.958664
3755.jpg,sea,99.989426
3757.jpg,buildings,88.75607
3770.jpg,sea,97.594315
3772.jpg,mountain,74.95506
3776.jpg,sea,99.78727
3778.jpg,buildings,97.99269
3782.jpg,buildings,99.91323
3789.jpg,sea,99.99724
379.jpg,street,99.81688
3790.jpg,glacier,58.958263
3799.jpg,forest,99.970055
38.jpg,glacier,93.650856
3805.jpg,glacier,53.716213
3814.jpg,sea,99.385
3817.jpg,glacier,98.80967
3819.jpg,forest,99.99699
382.jpg,mountain,97.935036
3821.jpg,buildings,99.746895
3823.jpg,mountain,99.840576
3830.jpg,street,99.99721
3832.jpg,sea,55.64456
3833.jpg,sea,99.64618
3835.jpg,street,99.00815
3838.jpg,glacier,99.9832
3846.jpg,forest,99.987915
385.jpg,mountain,99.26674
3851.jpg,buildings,99.86186
3853.jpg,mountain,98.47674
3854.jpg,sea,97.16818
3855.jpg,mountain,98.82088
3859.jpg,buildings,99.392845
3865.jpg,mountain,66.26597
3867.jpg,street,99.704185
387.jpg,street,73.14214
388.jpg,buildings,98.85726
3883.jpg,mountain,98.38001
3886.jpg,mountain,53.66205
3887.jpg,mountain,57.71409
389.jpg,forest,99.96029
3892.jpg,forest,99.82717
3897.jpg,street,99.968254
3906.jpg,mountain,77.245804
3907.jpg,sea,99.97087
3910.jpg,glacier,99.89298
3916.jpg,mountain,57.492065
3917.jpg,street,66.92604
3918.jpg,glacier,99.99858
3919.jpg,sea,98.77093
3923.jpg,glacier,99.97012
3925.jpg,mountain,95.49769
3926.jpg,forest,93.97791
393.jpg,street,97.185295
3930.jpg,forest,99.999664
3932.jpg,buildings,88.71075
3942.jpg,forest,99.941925
3946.jpg,street,96.663414
3947.jpg,sea,60.62361
3953.jpg,forest,99.99019
3962.jpg,sea,88.96994
3966.jpg,mountain,97.75892
3970.jpg,mountain,84.75741
3975.jpg,mountain,92.33893
3976.jpg,sea,95.499245
3979.jpg,mountain,99.3949
398.jpg,sea,99.512115
3981.jpg,glacier,99.997665
3982.jpg,glacier,97.77764
3983.jpg,street,56.455986
3986.jpg,buildings,84.03261
3987.jpg,sea,89.69706
399.jpg,mountain,94.47372
3995.jpg,sea,96.67454
3996.jpg,mountain,93.26488
400.jpg,glacier,99.97803
4011.jpg,glacier,55.712067
4013.jpg,buildings,99.882576
4014.jpg,buildings,99.91744
4019.jpg,forest,99.97403
4021.jpg,street,99.8147
4022.jpg,mountain,95.822975
4023.jpg,sea,92.70274
403.jpg,sea,99.75187
4030.jpg,street,99.987045
4032.jpg,sea,84.66441
4035.jpg,sea,50.789696
4036.jpg,glacier,94.31834
4037.jpg,forest,99.98219
4040.jpg,buildings,99.61797
4043.jpg,mountain,98.71622
4045.jpg,forest,99.999146
4050.jpg,glacier,76.74609
4058.jpg,mountain,98.47152
4061.jpg,glacier,98.65696
4063.jpg,street,99.94612
4066.jpg,mountain,87.53254
4069.jpg,mountain,98.640785
4071.jpg,buildings,99.99971
4072.jpg,buildings,99.71977
4073.jpg,sea,99.49882
4074.jpg,street,99.98767
4078.jpg,street,99.8468
408.jpg,glacier,97.64594
4080.jpg,sea,64.083115
4083.jpg,street,99.98697
4085.jpg,sea,99.89033
4089.jpg,street,99.64618
4091.jpg,glacier,99.467125
4094.jpg,street,98.89076
410.jpg,glacier,74.71136
4101.jpg,mountain,72.0809
4104.jpg,glacier,99.63675
4105.jpg,mountain,94.210396
4107.jpg,street,99.94552
4108.jpg,buildings,99.208244
4111.jpg,forest,99.8999
4113.jpg,mountain,89.24545
4118.jpg,street,95.705154
4121.jpg,buildings,99.95936
4122.jpg,street,99.330315
4123.jpg,street,67.76252
4124.jpg,sea,99.78682
4126.jpg,buildings,99.57599
4127.jpg,sea,99.961205
413.jpg,sea,99.8686
4133.jpg,street,95.10094
4135.jpg,street,99.91096
4136.jpg,mountain,84.853195
4138.jpg,street,94.62756
4140.jpg,mountain,97.267494
4149.jpg,sea,89.40502
4150.jpg,buildings,99.94854
4153.jpg,street,78.47652
4157.jpg,sea,90.698235
4164.jpg,sea,81.275024
4166.jpg,glacier,96.906975
4167.jpg,buildings,58.755367
4168.jpg,street,99.03133
4169.jpg,mountain,60.65604
4170.jpg,mountain,99.177505
4176.jpg,street,98.24517
4179.jpg,glacier,99.73601
4180.jpg,street,99.80787
4183.jpg,street,99.99704
4185.jpg,forest,99.99969
4188.jpg,street,99.999214
4190.jpg,forest,99.9708
4195.jpg,sea,97.69552
4196.jpg,street,61.659096
4198.jpg,street,99.88335
420.jpg,mountain,94.64663
4200.jpg,mountain,47.921688
4201.jpg,mountain,98.88567
4203.jpg,buildings,100.0
4204.jpg,glacier,92.880875
4206.jpg,buildings,99.997536
4207.jpg,glacier,99.96484
4212.jpg,forest,99.46049
4213.jpg,glacier,99.84767
4214.jpg,glacier,99.16305
4216.jpg,street,99.99316
4219.jpg,mountain,99.70127
4220.jpg,street,99.9626
4222.jpg,mountain,68.182045
4223.jpg,buildings,99.98257
4226.jpg,street,63.736736
4229.jpg,buildings,84.89708
